Player,Pos,Team,Season
Rashad McCants,SG,MIN,2006
Gary Payton,PG,MIA,2006
Chris Wilcox,C,2TM,2006
Chris Wilcox,C,LAC,2006
Chris Wilcox,PF,SEA,2006
Earl Watson,PG,2TM,2006
Earl Watson,PG,DEN,2006
Earl Watson,PG,SEA,2006
Keith Bogans,SG,2TM,2006
Keith Bogans,SG,CHA,2006
Keith Bogans,SF,HOU,2006
Bruce Bowen,SF,SAS,2006
John Salmons,SG,PHI,2006
Devin Brown,SG,UTA,2006
Chris Mihm,C,LAL,2006
Ben Wallace,C,DET,2006
Matt Carroll,SG,CHA,2006
Salim Stoudamire,SG,ATL,2006
Danny Granger,SF,IND,2006
Marko Jarić,PG,MIN,2006
Stromile Swift,C,HOU,2006
Matt Bonner,PF,TOR,2006
Marcus Banks,PG,2TM,2006
Marcus Banks,PG,BOS,2006
Marcus Banks,PG,MIN,2006
Brendan Haywood,C,WAS,2006
Corey Maggette,SF,LAC,2006
Darius Songaila,PF,CHI,2006
Steve Blake,PG,POR,2006
Melvin Ely,PF,CHA,2006
Tyronn Lue,PG,ATL,2006
Darius Miles,SF,POR,2006
Larry Hughes,SG,CLE,2006
Devin Harris,PG,DAL,2006
Damon Jones,PG,CLE,2006
Clifford Robinson,PF,NJN,2006
Šarūnas Jasikevičius,PG,IND,2006
Kirk Snyder,SG,NOK,2006
Carlos Boozer,PF,UTA,2006
Kwame Brown,C,LAL,2006
Damien Wilkins,SF,SEA,2006
Joey Graham,SF,TOR,2006
Mike Sweetney,C,CHI,2006
Jarrett Jack,SG,POR,2006
Alonzo Mourning,C,MIA,2006
Charlie Bell,SG,MIL,2006
Nick Collison,PF,SEA,2006
Nazr Mohammed,C,SAS,2006
Greg Buckner,SG,DEN,2006
Jared Jeffries,PF,WAS,2006
Ike Diogu,PF,GSW,2006
Samuel Dalembert,C,PHI,2006
James Posey,SF,MIA,2006
Mickaël Piétrus,SF,GSW,2006
Kareem Rush,SG,CHA,2006
Keith Van Horn,SF,DAL,2006
Keyon Dooling,PG,ORL,2006
Erick Dampier,C,DAL,2006
Al Jefferson,PF,BOS,2006
Ryan Gomes,PF,BOS,2006
Kurt Thomas,C,PHO,2006
Lorenzen Wright,C,MEM,2006
Quentin Richardson,SF,NYK,2006
Carlos Arroyo,PG,2TM,2006
Carlos Arroyo,PG,DET,2006
Carlos Arroyo,SG,ORL,2006
Devean George,SF,LAL,2006
Milt Palacio,PG,UTA,2006
Brent Barry,SG,SAS,2006
J.R. Smith,SG,NOK,2006
Bernard Robinson,SF,CHA,2006
Maurice Taylor,PF,NYK,2006
Steven Hunter,C,PHI,2006
Tyson Chandler,C,CHI,2006
Jarron Collins,C,UTA,2006
Marc Jackson,C,2TM,2006
Marc Jackson,C,NJN,2006
Marc Jackson,C,NOK,2006
Austin Croshere,PF,IND,2006
Martell Webster,SF,POR,2006
Maurice Evans,SG,DET,2006
Viktor Khryapa,SF,POR,2006
Travis Outlaw,PF,POR,2006
Gordan Giriček,SG,UTA,2006
Eric Snow,PG,CLE,2006
Jamaal Tinsley,PG,IND,2006
David Harrison,C,IND,2006
Dan Gadzuric,C,MIL,2006
Joe Smith,PF,MIL,2006
Francisco García,SF,SAC,2006
Reggie Evans,PF,2TM,2006
Reggie Evans,PF,SEA,2006
Reggie Evans,PF,DEN,2006
Jeff Foster,C,IND,2006
Keith McLeod,PG,UTA,2006
Tony Allen,PG,BOS,2006
Rasho Nesterović,C,SAS,2006
Nick Van Exel,PG,SAS,2006
DerMarr Johnson,SG,DEN,2006
Kendrick Perkins,C,BOS,2006
Johan Petro,C,SEA,2006
Francisco Elson,C,DEN,2006
Shaun Livingston,PG,LAC,2006
José Calderón,SG,TOR,2006
Derek Anderson,SG,2TM,2006
Derek Anderson,SG,HOU,2006
Derek Anderson,SG,MIA,2006
Othella Harrington,C,CHI,2006
Eduardo Nájera,PF,DEN,2006
Adonal Foyle,C,GSW,2006
David Lee,SF,NYK,2006
Luke Walton,SF,LAL,2006
Emeka Okafor,PF,CHA,2006
Joel Przybilla,C,POR,2006
Troy Hudson,PG,MIN,2006
Etan Thomas,C,WAS,2006
Monta Ellis,SG,GSW,2006
Qyntel Woods,SF,NYK,2006
Justin Reed,SF,2TM,2006
Justin Reed,SF,BOS,2006
Justin Reed,SF,MIN,2006
Robert Horry,PF,SAS,2006
Sasha Vujačić,PG,LAL,2006
Eddie Griffin,C,MIN,2006
Grant Hill,SF,ORL,2006
Malik Rose,PF,NYK,2006
Toni Kukoč,PF,MIL,2006
Quinton Ross,SF,LAC,2006
Damon Stoudamire,PG,MEM,2006
Robert Swift,C,SEA,2006
Tim Thomas,SF,2TM,2006
Tim Thomas,SF,CHI,2006
Tim Thomas,PF,PHO,2006
Jackie Butler,C,NYK,2006
Pat Garrity,PF,ORL,2006
Dahntay Jones,SF,MEM,2006
Hakim Warrick,PF,MEM,2006
Beno Udrih,PG,SAS,2006
Jannero Pargo,PG,CHI,2006
Jacque Vaughn,SG,NJN,2006
Theo Ratliff,C,POR,2006
Jake Voskuhl,C,CHA,2006
Malik Allen,PF,CHI,2006
Darko Miličić,C,2TM,2006
Darko Miličić,C,DET,2006
Darko Miličić,C,ORL,2006
Trevor Ariza,SF,2TM,2006
Trevor Ariza,SF,NYK,2006
Trevor Ariza,SF,ORL,2006
Royal Ivey,PG,ATL,2006
Andris Biedriņš,C,GSW,2006
Jake Tsakalidis,C,MEM,2006
Jason Collins,C,NJN,2006
Orien Greene,PG,BOS,2006
Daniel Ewing,SG,LAC,2006
Jiří Welsch,SF,MIL,2006
Carlos Delfino,SG,DET,2006
Sasha Pavlović,SG,CLE,2006
Michael Olowokandi,C,2TM,2006
Michael Olowokandi,C,MIN,2006
Michael Olowokandi,C,BOS,2006
Adrian Griffin,SG,DAL,2006
Aaron Williams,C,2TM,2006
Aaron Williams,C,TOR,2006
Aaron Williams,C,NOK,2006
Anderson Varejão,C,CLE,2006
Jason Hart,PG,SAC,2006
Antonio Davis,PF,2TM,2006
Antonio Davis,PF,NYK,2006
Antonio Davis,C,TOR,2006
Linas Kleiza,PF,DEN,2006
Scott Padgett,PF,NJN,2006
Alan Anderson,SF,CHA,2006
Jason Kapono,SF,MIA,2006
Brian Scalabrine,PF,BOS,2006
James Singleton,SF,LAC,2006
Žarko Čabarkapa,PF,GSW,2006
Jarvis Hayes,SG,WAS,2006
Lamond Murray,SF,NJN,2006
Kevin Ollie,SG,PHI,2006
Zoran Planinić,PG,NJN,2006
Brian Skinner,C,2TM,2006
Brian Skinner,PF,SAC,2006
Brian Skinner,C,POR,2006
Voshon Lenard,SG,2TM,2006
Voshon Lenard,SG,DEN,2006
Voshon Lenard,SG,POR,2006
DeSagana Diop,C,DAL,2006
Sean May,PF,CHA,2006
Kris Humphries,PF,UTA,2006
Tony Delk,SG,2TM,2006
Tony Delk,SG,ATL,2006
Tony Delk,PG,DET,2006
Matt Barnes,SF,2TM,2006
Matt Barnes,SF,NYK,2006
Matt Barnes,PF,PHI,2006
Dikembe Mutombo,C,HOU,2006
Scot Pollard,C,IND,2006
Gerald Green,SG,BOS,2006
Chris Andersen,C,NOK,2006
Boštjan Nachbar,PF,2TM,2006
Boštjan Nachbar,PF,NOK,2006
Boštjan Nachbar,SF,NJN,2006
Mikki Moore,C,SEA,2006
Linton Johnson,SF,2TM,2006
Linton Johnson,SF,NJN,2006
Linton Johnson,SF,NOK,2006
Anthony Carter,PG,MIN,2006
Jeff McInnis,SG,NJN,2006
Chuck Hayes,PF,HOU,2006
Pape Sow,C,TOR,2006
Greg Ostertag,C,UTA,2006
Wayne Simien,PF,MIA,2006
Pat Burke,C,PHO,2006
Donell Taylor,SG,WAS,2006
Jerome James,C,NYK,2006
Željko Rebrača,C,LAC,2006
Shavlik Randolph,PF,PHI,2006
Darrell Armstrong,PG,DAL,2006
Alan Henderson,C,CLE,2006
Shandon Anderson,SF,MIA,2006
Corliss Williamson,SF,SAC,2006
Moochie Norris,PG,2TM,2006
Moochie Norris,PG,HOU,2006
Moochie Norris,PG,NOK,2006
Brian Cardinal,PF,MEM,2006
Rafael Araújo,C,TOR,2006
Jim Jackson,SF,2TM,2006
Jim Jackson,SF,PHO,2006
Jim Jackson,SF,LAL,2006
Lonny Baxter,PF,2TM,2006
Lonny Baxter,C,HOU,2006
Lonny Baxter,PF,CHA,2006
Antonio Burks,PG,MEM,2006
Josh Powell,PF,DAL,2006
Richie Frahm,SG,2TM,2006
Richie Frahm,SG,MIN,2006
Richie Frahm,SG,HOU,2006
Michael Ruffin,C,WAS,2006
Laron Profit,SG,LAL,2006
Fabricio Oberto,C,SAS,2006
Darrick Martin,PG,TOR,2006
Esteban Batista,PF,ATL,2006
Howard Eisley,PG,2TM,2006
Howard Eisley,PG,LAC,2006
Howard Eisley,PG,DEN,2006
Michael Doleac,C,MIA,2006
Kelvin Cato,C,2TM,2006
Kelvin Cato,C,ORL,2006
Kelvin Cato,C,DET,2006
Luke Jackson,SF,CLE,2006
Lee Nailon,PF,PHI,2006
Calbert Cheaney,SF,GSW,2006
Eric Williams,SF,TOR,2006
Ryan Bowen,SF,HOU,2006
Travis Diener,PG,ORL,2006
Walter McCarty,SF,LAC,2006
Danny Fortson,C,SEA,2006
Lindsey Hunter,PG,DET,2006
Andre Barrett,PG,2TM,2006
Andre Barrett,PG,PHO,2006
Andre Barrett,PG,TOR,2006
Jon Barry,SG,HOU,2006
Mike Wilks,PG,2TM,2006
Mike Wilks,PG,CLE,2006
Mike Wilks,PG,SEA,2006
Gerald Fitch,PG,MIA,2006
Vitaly Potapenko,C,2TM,2006
Vitaly Potapenko,C,SEA,2006
Vitaly Potapenko,C,SAC,2006
Sean Marks,PF,SAS,2006
Ronald Dupree,SF,MIN,2006
Mario Kasun,C,ORL,2006
Charles Smith,SG,2TM,2006
Charles Smith,SG,POR,2006
Charles Smith,SG,DEN,2006
C.J. Miles,PG,UTA,2006
Sergei Monia,SF,2TM,2006
Sergei Monia,SF,POR,2006
Sergei Monia,SF,SAC,2006
Bo Outlaw,PF,ORL,2006
Andrew Bynum,C,LAL,2006
D.J. Mbenga,C,DAL,2006
Mark Madsen,C,MIN,2006
Mateen Cleaves,PG,SEA,2006
Jackson Vroman,PF,NOK,2006
Stacey Augmon,SF,ORL,2006
Rawle Marshall,SF,DAL,2006
Kevin Burleson,PG,CHA,2006
John Edwards,C,ATL,2006
Willie Green,SG,PHI,2006
Antoine Wright,SG,NJN,2006
Andre Owens,PG,UTA,2006
Brandon Bass,PF,NOK,2006
Michael Bradley,PF,PHI,2006
Andray Blatche,PF,WAS,2006
Dan Dickau,PG,BOS,2006
Loren Woods,C,TOR,2006
Bracey Wright,SG,MIN,2006
Brian Grant,C,PHO,2006
Jason Maxiell,PF,DET,2006
Ronnie Price,PG,SAC,2006
Eric Piatkowski,SG,CHI,2006
Dorell Wright,SF,MIA,2006
Stephen Graham,SG,3TM,2006
Stephen Graham,SG,HOU,2006
Stephen Graham,SG,CHI,2006
Stephen Graham,SG,CLE,2006
Lou Williams,PG,PHI,2006
Will Bynum,PG,GSW,2006
Rick Brunson,PG,2TM,2006
Rick Brunson,PG,SEA,2006
Rick Brunson,PG,HOU,2006
Anthony Grundy,SG,ATL,2006
Lawrence Roberts,C,MEM,2006
Boniface N'Dong,C,LAC,2006
Robert Whaley,C,UTA,2006
Ira Newble,SG,CLE,2006
Chris Taft,C,GSW,2006
Calvin Booth,C,WAS,2006
Eddie Gill,PG,IND,2006
Ronny Turiaf,C,LAL,2006
Arvydas Macijauskas,SG,NOK,2006
Ha Seung-Jin,C,POR,2006
Awvee Storey,SF,WAS,2006
Melvin Sanders,SG,SAS,2006
Eddie Basden,SF,CHI,2006
Donta Smith,SG,ATL,2006
Billy Thomas,SG,WAS,2006
Luke Schenscher,C,CHI,2006
Nikoloz Tskitishvili,PF,2TM,2006
Nikoloz Tskitishvili,PF,MIN,2006
Nikoloz Tskitishvili,SF,PHO,2006
Jermaine Jackson,PG,MIL,2006
Terence Morris,SF,ORL,2006
Anthony Roberson,PG,MEM,2006
John Lucas III,PG,HOU,2006
Dijon Thompson,SG,PHO,2006
James Thomas,PF,2TM,2006
James Thomas,PF,PHI,2006
James Thomas,PF,CHI,2006
Vin Baker,C,LAC,2006
Yaroslav Korolev,SF,LAC,2006
Doug Christie,SG,DAL,2006
Dale Davis,C,DET,2006
Amar'e Stoudemire,C,PHO,2006
Zendon Hamilton,C,2TM,2006
Zendon Hamilton,C,CLE,2006
Zendon Hamilton,C,PHI,2006
Devin Green,SG,LAL,2006
Ime Udoka,SF,NYK,2006
Marcus Fizer,PF,NOK,2006
Amir Johnson,SF,DET,2006
Von Wafer,SG,LAL,2006
Noel Felix,SF,SEA,2006
Aaron Miles,PG,GSW,2006
Ervin Johnson,C,MIL,2006
John Thomas,C,3TM,2006
John Thomas,C,MEM,2006
John Thomas,C,ATL,2006
John Thomas,C,NJN,2006
Dwayne Jones,PF,BOS,2006
Earl Barron,C,MIA,2006
Reece Gaines,PG,MIL,2006
Julius Hodge,SG,DEN,2006
Jonathan Bender,SF,IND,2006
Anfernee Hardaway,SF,NYK,2006
Jamal Sampson,PF,SAC,2006
Alex Acker,SG,DET,2006
Aaron McKie,PG,LAL,2006
Josh Davis,PF,3TM,2006
Josh Davis,PF,MIL,2006
Josh Davis,PF,HOU,2006
Josh Davis,PF,PHO,2006
Sharrod Ford,PF,PHO,2006
Maciej Lampe,C,2TM,2006
Maciej Lampe,C,NOK,2006
Maciej Lampe,C,HOU,2006
Derrick Zimmerman,PG,NJN,2006
Pavel Podkolzin,C,DAL,2006
Anthony Goldwire,PG,LAC,2006
Randy Holcomb,SF,CHI,2006
Stanislav Medvedenko,PF,LAL,2006
Samaki Walker,PF,IND,2006
Matt Walsh,SG,MIA,2006
Alvin Williams,PG,TOR,2006
Martynas Andriuškevičius,C,CLE,2006
Deng Gai,C,PHI,2006
Nenê,PF,DEN,2006
Randy Livingston,PG,CHI,2006
Bryon Russell,SF,DEN,2006
Alex Scales,SG,SAS,2006
League Average,,,2006
