Player,Pos,Team,Season
Eddie Johnson,SG,ATL,1985
Rodney McCray,SF,HOU,1985
Marques Johnson,SF,LAC,1985
Otis Birdsong,SG,NJN,1985
Charles Barkley,PF,PHI,1985
Vern Fleming,PG,IND,1985
Steve Stipanovich,C,IND,1985
Junior Bridgeman,SF,LAC,1985
Darrell Walker,PG,NYK,1985
Lewis Lloyd,SG,HOU,1985
Larry Drew,PG,KCK,1985
Greg Ballard,SF,WSB,1985
Gerald Henderson,PG,SEA,1985
Otis Thorpe,PF,KCK,1985
Vinnie Johnson,SG,DET,1985
Fat Lever,PG,DEN,1985
Kelly Tripucka,SF,DET,1985
Johnny Moore,PG,SAS,1985
James Edwards,C,PHO,1985
Mike Gminski,C,NJN,1985
Jerome Whitehead,C,GSW,1985
Maurice Cheeks,PG,PHI,1985
Louis Orr,PF,NYK,1985
Cliff Robinson,PF,WSB,1985
Rickey Green,PG,UTA,1985
Pat Cummings,C,NYK,1985
Dan Issel,C,DEN,1985
Doc Rivers,PG,ATL,1985
John Long,SG,DET,1985
Danny Ainge,SG,BOS,1985
Wayne Cooper,C,DEN,1985
LaSalle Thompson,C,KCK,1985
Terry Tyler,SF,DET,1985
Johnny Davis,PG,CLE,1985
James Donaldson,C,LAC,1985
Sam Perkins,PF,DAL,1985
Larry Smith,PF,GSW,1985
Jim Thomas,SG,IND,1985
Mickey Johnson,PF,GSW,1985
Darnell Valentine,PG,POR,1985
Craig Hodges,SG,MIL,1985
Maurice Lucas,PF,PHO,1985
Melvin Turpin,C,CLE,1985
Brad Davis,PG,DAL,1985
Mark Olberding,PF,KCK,1985
Mike Evans,SG,DEN,1985
John Bagley,PG,CLE,1985
Alton Lister,C,MIL,1985
Mark Eaton,C,UTA,1985
Derek Harper,PG,DAL,1985
Rory Sparrow,PG,NYK,1985
Gene Banks,SF,SAS,1985
Mike McGee,SF,LAL,1985
Jerry Sichting,PG,IND,1985
Kevin Willis,PF,ATL,1985
Sam Bowie,C,POR,1985
Steve Johnson,C,CHI,1985
Mitchell Wiggins,SG,HOU,1985
Cliff Levingston,PF,ATL,1985
Tim McCormick,C,SEA,1985
Alvin Robertson,SG,SAS,1985
Kelvin Ransey,PG,NJN,1985
Kyle Macy,PG,PHO,1985
Robert Reid,SF,HOU,1985
Jay Humphries,SG,PHO,1985
Michael Cooper,SG,LAL,1985
Dave Corzine,C,CHI,1985
Jeff Ruland,C,WSB,1985
Ricky Sobers,SG,SEA,1985
Rod Foster,PG,PHO,1985
Darren Daye,SF,WSB,1985
Bob McAdoo,C,LAL,1985
Bill Walton,C,LAC,1985
Dale Ellis,SF,DAL,1985
Charles Jones,C,PHO,1985
Trent Tucker,SG,NYK,1985
Lester Conner,PG,GSW,1985
Cedric Maxwell,SF,BOS,1985
Jeff Wilkins,C,UTA,1985
Michael Holton,SG,PHO,1985
Bill Hanzlik,SF,DEN,1985
Tom McMillen,C,WSB,1985
Dan Roundfield,PF,DET,1985
Lionel Hollins,PG,HOU,1985
Bobby Jones,PF,PHI,1985
Fred Roberts,PF,2TM,1985
Fred Roberts,PF,SAS,1985
Fred Roberts,PF,UTA,1985
Steve Colter,PG,POR,1985
Butch Carter,SG,NYK,1985
Tony Brown,SF,IND,1985
Albert King,SF,NJN,1985
John Lucas,PG,HOU,1985
Michael Cage,PF,LAC,1985
Ben Poquette,PF,CLE,1985
Darryl Dawkins,C,NJN,1985
Terence Stansbury,SG,IND,1985
Mike Glenn,SG,ATL,1985
Ken Bannister,PF,NYK,1985
Kurt Nimphius,C,DAL,1985
Larry Spriggs,PF,LAL,1985
Antoine Carr,PF,ATL,1985
Scott Wedman,SF,BOS,1985
Kenny Carr,PF,POR,1985
Earl Cureton,C,DET,1985
Paul Mokeski,C,MIL,1985
John Paxson,PG,SAS,1985
Rick Mahorn,PF,WSB,1985
Kent Benson,C,DET,1985
Kevin Grevey,SF,MIL,1985
Darwin Cook,PG,NJN,1985
Jerome Kersey,SF,POR,1985
John Stockton,PG,UTA,1985
Ernie Grunfeld,SF,NYK,1985
Paul Thompson,SF,2TM,1985
Paul Thompson,SF,CLE,1985
Paul Thompson,SF,MIL,1985
Sedale Threatt,PG,PHI,1985
Wes Matthews,PG,CHI,1985
Clint Richardson,SG,PHI,1985
Danny Vranes,SF,SEA,1985
Tree Rollins,C,ATL,1985
Mike O'Koren,SF,NJN,1985
T.R. Dunn,SG,DEN,1985
Ricky Pierce,SG,MIL,1985
Kurt Rambis,PF,LAL,1985
Frank Johnson,PG,WSB,1985
Jeff Turner,PF,NJN,1985
Bill Garnett,PF,IND,1985
Sly Williams,SF,ATL,1985
Elston Turner,SF,DEN,1985
Randy Breuer,C,MIL,1985
Marc Iavaroni,PF,2TM,1985
Marc Iavaroni,PF,PHI,1985
Marc Iavaroni,PF,SAS,1985
Randy Wittman,SG,ATL,1985
Audie Norris,C,POR,1985
Jon Sundvold,PG,SEA,1985
Billy Knight,SG,2TM,1985
Billy Knight,SG,KCK,1985
Billy Knight,SF,SAS,1985
James Bailey,PF,NYK,1985
Frank Brickowski,C,SEA,1985
Rory White,PF,LAC,1985
Chuck Aleksinas,C,GSW,1985
Dave Greenwood,PF,CHI,1985
Lonnie Shelton,PF,CLE,1985
Dudley Bradley,SG,WSB,1985
Charles Davis,SF,2TM,1985
Charles Davis,SF,WSB,1985
Charles Davis,SF,MIL,1985
Ennis Whatley,PG,CHI,1985
Jamaal Wilkes,SF,LAL,1985
Walter Davis,SG,PHO,1985
Edgar Jones,PF,2TM,1985
Edgar Jones,PF,SAS,1985
Edgar Jones,PF,CLE,1985
Joe Meriweather,C,KCK,1985
Othell Wilson,PG,GSW,1985
Charles Pittman,SF,PHO,1985
Jeff Cook,PF,2TM,1985
Jeff Cook,PF,CLE,1985
Jeff Cook,PF,SAS,1985
Tony Campbell,SF,DET,1985
John Drew,SF,UTA,1985
Rod Higgins,SF,CHI,1985
Mitch Kupchak,PF,LAL,1985
Devin Durrant,SF,IND,1985
Eddie Lee Wilkins,C,NYK,1985
Sidney Green,PF,CHI,1985
Rich Kelley,C,UTA,1985
Mike Bratz,PG,GSW,1985
Alvin Scott,SF,PHO,1985
Clemon Johnson,C,PHI,1985
George Johnson,SF,PHI,1985
Bob Hansen,SG,UTA,1985
Lancaster Gordon,SG,LAC,1985
Mark West,C,2TM,1985
Mark West,C,MIL,1985
Mark West,C,CLE,1985
Brook Steppe,SG,DET,1985
Gary Plummer,PF,GSW,1985
Ozell Jones,C,SAS,1985
Scott Hastings,PF,ATL,1985
Peter Thibeaux,SF,GSW,1985
Allen Leavell,PG,HOU,1985
Don Buse,PG,KCK,1985
Mike Sanders,SF,PHO,1985
Bryan Warrick,PG,LAC,1985
Jawann Oldham,C,CHI,1985
Larry Micheaux,PF,2TM,1985
Larry Micheaux,PF,MIL,1985
Larry Micheaux,PF,HOU,1985
Ron Anderson,SF,CLE,1985
Harvey Catchings,C,LAC,1985
Cory Blackwell,SF,SEA,1985
Danny Schayes,C,DEN,1985
Granville Waiters,C,IND,1985
Steve Burtt,SG,GSW,1985
Bernard Thompson,SF,POR,1985
Rickey Brown,C,ATL,1985
Kenny Fields,SF,MIL,1985
Jim Petersen,PF,HOU,1985
Quinn Buckner,PG,BOS,1985
Terry Teagle,SG,2TM,1985
Terry Teagle,SG,DET,1985
Terry Teagle,SG,GSW,1985
Charles Jones,PF,2TM,1985
Charles Jones,PF,CHI,1985
Charles Jones,C,WSB,1985
Carlos Clark,SG,BOS,1985
Mike Dunleavy,PG,MIL,1985
Reggie King,SF,SEA,1985
Kevin McKenna,SG,NJN,1985
Wallace Bryant,C,DAL,1985
Kevin Williams,SG,CLE,1985
M.L. Carr,SF,BOS,1985
J.J. Anderson,SF,UTA,1985
Ray Williams,PG,BOS,1985
Ron Brewer,SG,2TM,1985
Ron Brewer,SG,SAS,1985
Ron Brewer,SG,NJN,1985
Joe Kopicki,PF,DEN,1985
Sam Williams,PF,PHI,1985
Caldwell Jones,C,CHI,1985
Major Jones,PF,DET,1985
Willie White,SG,DEN,1985
Pete Verhoeven,PF,KCK,1985
Leon Wood,PG,PHI,1985
Mark McNamara,C,2TM,1985
Mark McNamara,C,SAS,1985
Mark McNamara,C,KCK,1985
George Johnson,C,NJN,1985
Stuart Gray,C,IND,1985
Michael Wilson,SG,2TM,1985
Michael Wilson,SG,CLE,1985
Michael Wilson,SG,NJN,1985
Wayne Sappleton,PF,NJN,1985
Franklin Edwards,PG,LAC,1985
Charlie Sitton,SF,DAL,1985
Ronnie Lester,PG,LAL,1985
Greg Kite,C,BOS,1985
Craig Ehlo,SG,HOU,1985
Walker Russell,PG,ATL,1985
Billy Paultz,C,UTA,1985
Ron Cavenall,C,NYK,1985
Tom Sluby,SG,DAL,1985
Pace Mannion,SF,UTA,1985
Rick Carlisle,SG,BOS,1985
Greg Kelser,SF,IND,1985
Ed Nealy,PF,KCK,1985
Guy Williams,SF,WSB,1985
John Schweitz,SG,SEA,1985
Tom Scheffler,C,POR,1985
David Thirdkill,SF,3TM,1985
David Thirdkill,SF,DET,1985
David Thirdkill,SF,MIL,1985
David Thirdkill,SF,SAS,1985
Hank McDowell,PF,HOU,1985
Phil Ford,PG,HOU,1985
David Pope,SF,KCK,1985
Don Collins,SG,WSB,1985
Jay Murphy,PF,LAC,1985
Sidney Lowe,PG,2TM,1985
Sidney Lowe,PG,DET,1985
Sidney Lowe,PG,ATL,1985
Geoff Huston,PG,CLE,1985
Steve Hayes,C,PHI,1985
Chris Engler,C,3TM,1985
Chris Engler,C,NJN,1985
Chris Engler,C,CHI,1985
Chris Engler,C,MIL,1985
Tom Sewell,SG,WSB,1985
Charlie Criss,PG,ATL,1985
Joe Cooper,C,SEA,1985
Stewart Granger,PG,ATL,1985
Robert Smith,PG,CLE,1985
Scooter McCray,PF,SEA,1985
Dane Suttle,SG,KCK,1985
Dale Wilkinson,PF,2TM,1985
Dale Wilkinson,PF,DET,1985
Dale Wilkinson,SF,LAC,1985
Chuck Nevitt,C,LAL,1985
Jerry Eaves,PG,ATL,1985
Kenton Edelin,SF,IND,1985
Lorenzo Romar,PG,2TM,1985
Lorenzo Romar,PG,MIL,1985
Lorenzo Romar,PG,DET,1985
Howard Carter,SG,DAL,1985
Kenny Natt,SG,2TM,1985
Kenny Natt,SG,UTA,1985
Kenny Natt,SG,KCK,1985
Campy Russell,SF,CLE,1985
Butch Graves,SG,CLE,1985
Rick Robey,C,PHO,1985
Truck Robinson,PF,NYK,1985
Danny Young,PG,SEA,1985
Michael Young,SF,PHO,1985
Ralph Jackson,PG,IND,1985
Linton Townes,SF,SAS,1985
Tom LaGarde,C,NJN,1985
Earl Jones,C,LAL,1985
Leo Rautins,SF,ATL,1985
League Average,,,1985
