Player,Pos,Team,Season
JJ Redick,SG,MIL,2013
Jeremy Lin,PG,HOU,2013
Evan Turner,SF,PHI,2013
Vince Carter,SF,DAL,2013
Greivis Vásquez,PG,NOH,2013
Kevin Martin,SG,OKC,2013
George Hill,PG,IND,2013
Nate Robinson,PG,CHI,2013
Arron Afflalo,SF,ORL,2013
Gerald Henderson,SG,CHA,2013
Serge Ibaka,PF,OKC,2013
Luis Scola,PF,PHO,2013
Nicolas Batum,SF,POR,2013
Andre Iguodala,SG,DEN,2013
Jeff Green,PF,BOS,2013
Jarrett Jack,SG,GSW,2013
Wesley Matthews,SG,POR,2013
J.J. Hickson,C,POR,2013
Gordon Hayward,SF,UTA,2013
Nikola Peković,C,MIN,2013
Nikola Vučević,C,ORL,2013
Kevin Garnett,C,BOS,2013
Brandon Knight,PG,DET,2013
Corey Brewer,SF,DEN,2013
Tyreke Evans,SG,SAC,2013
Darren Collison,PG,DAL,2013
Ersan İlyasova,PF,MIL,2013
Tristan Thompson,PF,CLE,2013
Raymond Felton,PG,NYK,2013
Luke Ridnour,SG,MIN,2013
Roy Hibbert,C,IND,2013
Derrick Williams,PF,MIN,2013
Robin Lopez,C,NOH,2013
Metta World Peace,SF,LAL,2013
Kenneth Faried,PF,DEN,2013
Dirk Nowitzki,PF,DAL,2013
Marcus Thornton,SG,SAC,2013
John Wall,PG,WAS,2013
Spencer Hawes,C,PHI,2013
Dion Waiters,SG,CLE,2013
Jason Thompson,PF,SAC,2013
Randy Foye,SG,UTA,2013
Ramon Sessions,SG,CHA,2013
Rodney Stuckey,SG,DET,2013
Carl Landry,PF,GSW,2013
Martell Webster,SF,WAS,2013
Anthony Davis,PF,NOH,2013
Ray Allen,SG,MIA,2013
Jared Dudley,SF,PHO,2013
Tayshaun Prince,SF,2TM,2013
Tayshaun Prince,SF,DET,2013
Tayshaun Prince,SF,MEM,2013
Andray Blatche,C,BRK,2013
Alonzo Gee,SF,CLE,2013
Ben Gordon,SG,CHA,2013
Danny Green,SG,SAS,2013
Tiago Splitter,PF,SAS,2013
J.J. Barea,PG,MIN,2013
Ömer Aşık,C,HOU,2013
José Calderón,PG,2TM,2013
José Calderón,PG,TOR,2013
José Calderón,PG,DET,2013
Matt Barnes,SF,LAC,2013
Jameer Nelson,PG,ORL,2013
Jordan Crawford,SG,2TM,2013
Jordan Crawford,SG,WAS,2013
Jordan Crawford,SG,BOS,2013
Caron Butler,SF,LAC,2013
Amir Johnson,PF,TOR,2013
Shawn Marion,PF,DAL,2013
Kyle Korver,SF,ATL,2013
Jason Terry,SG,BOS,2013
Andrei Kirilenko,SF,MIN,2013
Kyle Lowry,PG,TOR,2013
Andre Miller,PG,DEN,2013
Mike Dunleavy,SF,MIL,2013
Joakim Noah,C,CHI,2013
Bradley Beal,SG,WAS,2013
Nenê,PF,WAS,2013
Emeka Okafor,C,WAS,2013
Michael Beasley,SF,PHO,2013
Harrison Barnes,SF,GSW,2013
Patrick Patterson,PF,2TM,2013
Patrick Patterson,PF,HOU,2013
Patrick Patterson,PF,SAC,2013
C.J. Miles,SF,CLE,2013
Dorell Wright,SF,PHI,2013
Derrick Favors,PF,UTA,2013
DeAndre Jordan,C,LAC,2013
Kevin Séraphin,C,WAS,2013
Kyle Singler,SF,DET,2013
JaVale McGee,C,DEN,2013
Eric Gordon,SG,NOH,2013
Antawn Jamison,PF,LAL,2013
Carlos Delfino,SF,HOU,2013
Tony Allen,SG,MEM,2013
Jimmy Butler,SF,CHI,2013
Manu Ginóbili,SG,SAS,2013
Michael Kidd-Gilchrist,SF,CHA,2013
Marco Belinelli,SG,CHI,2013
Brandon Bass,PF,BOS,2013
Larry Sanders,C,MIL,2013
Dante Cunningham,PF,MIN,2013
Alan Anderson,SF,TOR,2013
Jerryd Bayless,PG,MEM,2013
Chris Kaman,C,DAL,2013
Tyson Chandler,C,NYK,2013
Kawhi Leonard,SF,SAS,2013
Lance Stephenson,SG,IND,2013
Marcin Gortat,C,PHO,2013
Pau Gasol,PF,LAL,2013
John Salmons,SF,SAC,2013
Markieff Morris,PF,PHO,2013
Mario Chalmers,PG,MIA,2013
Alexey Shved,SG,MIN,2013
Marreese Speights,C,2TM,2013
Marreese Speights,C,MEM,2013
Marreese Speights,C,CLE,2013
Kosta Koufos,C,DEN,2013
Gary Neal,SG,SAS,2013
Eric Bledsoe,PG,LAC,2013
Will Bynum,PG,DET,2013
Steve Nash,PG,LAL,2013
Nick Young,SG,PHI,2013
Maurice Harkless,SF,ORL,2013
Ed Davis,PF,2TM,2013
Ed Davis,C,TOR,2013
Ed Davis,PF,MEM,2013
Jodie Meeks,SG,LAL,2013
Shannon Brown,SG,PHO,2013
Wayne Ellington,SG,2TM,2013
Wayne Ellington,SG,MEM,2013
Wayne Ellington,SG,CLE,2013
Thabo Sefolosha,SG,OKC,2013
Courtney Lee,SG,BOS,2013
Tyler Zeller,C,CLE,2013
Ricky Rubio,PG,MIN,2013
Tobias Harris,SF,2TM,2013
Tobias Harris,SF,MIL,2013
Tobias Harris,PF,ORL,2013
Marcus Morris,PF,2TM,2013
Marcus Morris,PF,HOU,2013
Marcus Morris,SF,PHO,2013
Mo Williams,PG,UTA,2013
E'Twaun Moore,SG,ORL,2013
Andrew Nicholson,PF,ORL,2013
Devin Harris,SG,ATL,2013
Tyler Hansbrough,PF,IND,2013
Byron Mullens,PF,CHA,2013
Wilson Chandler,PF,DEN,2013
Al-Farouq Aminu,SF,NOH,2013
Brian Roberts,PG,NOH,2013
Jonas Valančiūnas,C,TOR,2013
Lou Williams,SG,ATL,2013
C.J. Watson,PG,BRK,2013
Brandan Wright,C,DAL,2013
Beno Udrih,SG,2TM,2013
Beno Udrih,SG,MIL,2013
Beno Udrih,PG,ORL,2013
Steve Novak,SF,NYK,2013
Toney Douglas,PG,2TM,2013
Toney Douglas,PG,HOU,2013
Toney Douglas,PG,SAC,2013
Gerald Wallace,SF,BRK,2013
Trevor Ariza,SF,WAS,2013
Marvin Williams,SF,UTA,2013
Rajon Rondo,PG,BOS,2013
Elton Brand,C,DAL,2013
Taj Gibson,PF,CHI,2013
Glen Davis,PF,ORL,2013
Enes Freedom,C,UTA,2013
P.J. Tucker,SG,PHO,2013
Jason Maxiell,PF,DET,2013
Jimmer Fredette,SG,SAC,2013
Richard Hamilton,SG,CHI,2013
Chris Copeland,PF,NYK,2013
Andre Drummond,C,DET,2013
Shane Battier,SF,MIA,2013
Jeff Taylor,SF,CHA,2013
Terrence Ross,SG,TOR,2013
Charlie Villanueva,PF,DET,2013
Avery Bradley,PG,BOS,2013
Kirk Hinrich,PG,CHI,2013
Jason Kidd,SG,NYK,2013
Lavoy Allen,C,PHI,2013
Jermaine O'Neal,C,PHO,2013
Ivan Johnson,PF,ATL,2013
Alec Burks,SG,UTA,2013
Willie Green,SG,LAC,2013
Norris Cole,PG,MIA,2013
Andrea Bargnani,PF,TOR,2013
A.J. Price,PG,WAS,2013
Boris Diaw,PF,SAS,2013
Earl Clark,PF,LAL,2013
Gerald Green,SF,IND,2013
Greg Smith,C,HOU,2013
Jason Smith,C,NOH,2013
Shaun Livingston,PG,2TM,2013
Shaun Livingston,PG,WAS,2013
Shaun Livingston,PG,CLE,2013
Amar'e Stoudemire,PF,NYK,2013
Nick Collison,C,OKC,2013
Ian Mahinmi,C,IND,2013
Josh McRoberts,PF,2TM,2013
Josh McRoberts,PF,ORL,2013
Josh McRoberts,PF,CHA,2013
Wesley Johnson,SF,PHO,2013
MarShon Brooks,SG,BRK,2013
DeMarre Carroll,SF,UTA,2013
Jae Crowder,SF,DAL,2013
Damien Wilkins,SG,PHI,2013
Luc Mbah a Moute,SF,MIL,2013
Bismack Biyombo,C,CHA,2013
John Henson,PF,MIL,2013
Jonas Jerebko,PF,DET,2013
Meyers Leonard,C,POR,2013
Austin Rivers,SG,NOH,2013
Aaron Brooks,PG,2TM,2013
Aaron Brooks,PG,SAC,2013
Aaron Brooks,PG,HOU,2013
Kris Humphries,PF,BRK,2013
Quincy Pondexter,SF,MEM,2013
Reggie Jackson,PG,OKC,2013
John Jenkins,SG,ATL,2013
Roger Mason,SG,NOH,2013
Reggie Evans,PF,BRK,2013
Darrell Arthur,PF,MEM,2013
D.J. Augustin,PG,IND,2013
Anderson Varejão,C,CLE,2013
Jason Richardson,SG,PHI,2013
Stephen Jackson,SF,SAS,2013
John Lucas III,PG,TOR,2013
Thomas Robinson,PF,2TM,2013
Thomas Robinson,PF,SAC,2013
Thomas Robinson,PF,HOU,2013
Sebastian Telfair,PG,2TM,2013
Sebastian Telfair,PG,PHO,2013
Sebastian Telfair,PG,TOR,2013
Kevin Love,PF,MIN,2013
Lamar Odom,PF,LAC,2013
Kendrick Perkins,C,OKC,2013
DeJuan Blair,PF,SAS,2013
Steve Blake,PG,LAL,2013
Marquis Daniels,SF,MIL,2013
Ekpe Udoh,C,MIL,2013
Francisco García,SF,2TM,2013
Francisco García,SG,SAC,2013
Francisco García,SF,HOU,2013
Samuel Dalembert,C,MIL,2013
Keith Bogans,SG,BRK,2013
Greg Stiemsma,C,MIN,2013
Zaza Pachulia,C,ATL,2013
Iman Shumpert,SG,NYK,2013
Will Barton,SG,POR,2013
Patty Mills,PG,SAS,2013
Eric Maynor,PG,2TM,2013
Eric Maynor,PG,OKC,2013
Eric Maynor,SG,POR,2013
Udonis Haslem,PF,MIA,2013
Matt Bonner,PF,SAS,2013
Rashard Lewis,PF,MIA,2013
DeShawn Stevenson,SG,ATL,2013
Mike Miller,SF,MIA,2013
Nando De Colo,SG,SAS,2013
James Johnson,SF,SAC,2013
Pablo Prigioni,PG,NYK,2013
Mike James,PG,DAL,2013
Cartier Martin,SF,WAS,2013
Jared Sullinger,PF,BOS,2013
Jeremy Pargo,PG,2TM,2013
Jeremy Pargo,PG,CLE,2013
Jeremy Pargo,SG,PHI,2013
Garrett Temple,SG,WAS,2013
Dahntay Jones,SF,2TM,2013
Dahntay Jones,SF,DAL,2013
Dahntay Jones,SF,ATL,2013
Chris Wilcox,C,BOS,2013
Trevor Booker,PF,WAS,2013
Anthony Tolliver,SF,ATL,2013
Daniel Gibson,PG,CLE,2013
Donatas Motiejūnas,PF,HOU,2013
Austin Daye,SF,2TM,2013
Austin Daye,SF,DET,2013
Austin Daye,SF,MEM,2013
Luke Babbitt,PF,POR,2013
Landry Fields,SF,TOR,2013
DeQuan Jones,SF,ORL,2013
Kyle O'Quinn,C,ORL,2013
Chris Singleton,PF,WAS,2013
Jamaal Tinsley,PG,UTA,2013
Patrick Beverley,PG,HOU,2013
Draymond Green,SF,GSW,2013
Chase Budinger,SF,MIN,2013
Brendan Haywood,C,CHA,2013
Leandro Barbosa,PG,BOS,2013
Jeff Adrien,PF,CHA,2013
Jordan Hamilton,SF,DEN,2013
Chris Andersen,C,MIA,2013
Jannero Pargo,PG,3TM,2013
Jannero Pargo,PG,WAS,2013
Jannero Pargo,PG,ATL,2013
Jannero Pargo,PG,CHA,2013
Ryan Hollins,C,LAC,2013
Gustavo Ayón,C,2TM,2013
Gustavo Ayón,C,ORL,2013
Gustavo Ayón,C,MIL,2013
Orlando Johnson,SG,IND,2013
Evan Fournier,SG,DEN,2013
Travis Outlaw,SF,SAC,2013
Chuck Hayes,C,SAC,2013
Xavier Henry,SF,NOH,2013
Jordan Hill,PF,LAL,2013
Darius Morris,PG,LAL,2013
Hakim Warrick,PF,2TM,2013
Hakim Warrick,PF,NOH,2013
Hakim Warrick,PF,CHA,2013
Festus Ezeli,C,GSW,2013
Mirza Teletović,PF,BRK,2013
Victor Claver,SF,POR,2013
Andrew Bogut,C,GSW,2013
Chauncey Billups,SG,LAC,2013
Mike Scott,PF,ATL,2013
Jerry Stackhouse,SF,BRK,2013
Rodrigue Beaubois,PG,DAL,2013
Mickaël Gelabale,SF,MIN,2013
Ronnie Brewer,SF,2TM,2013
Ronnie Brewer,SF,NYK,2013
Ronnie Brewer,SF,OKC,2013
Richard Jefferson,SF,GSW,2013
Derek Fisher,PG,2TM,2013
Derek Fisher,PG,DAL,2013
Derek Fisher,SG,OKC,2013
Arnett Moultrie,PF,PHI,2013
Omri Casspi,SF,CLE,2013
Luke Walton,PF,CLE,2013
Royal Ivey,SG,PHI,2013
Nazr Mohammed,C,CHI,2013
Khris Middleton,SG,DET,2013
Anthony Morrow,SG,2TM,2013
Anthony Morrow,SG,ATL,2013
Anthony Morrow,SG,DAL,2013
Hasheem Thabeet,C,OKC,2013
Sam Young,SG,IND,2013
Doron Lamb,SG,2TM,2013
Doron Lamb,SG,MIL,2013
Doron Lamb,SG,ORL,2013
Lance Thomas,SF,NOH,2013
James Anderson,SG,2TM,2013
James Anderson,SF,SAS,2013
James Anderson,SG,HOU,2013
Linas Kleiza,SF,TOR,2013
Rasheed Wallace,C,NYK,2013
Reggie Williams,SF,CHA,2013
Jeff Ayres,PF,IND,2013
Kendall Marshall,PG,PHO,2013
Anthony Randolph,PF,DEN,2013
Shelvin Mack,PG,3TM,2013
Shelvin Mack,PG,WAS,2013
Shelvin Mack,SG,PHI,2013
Shelvin Mack,PG,ATL,2013
Daequan Cook,SG,2TM,2013
Daequan Cook,SG,HOU,2013
Daequan Cook,SG,CHI,2013
Joel Freeland,PF,POR,2013
Chris Duhon,PG,LAL,2013
Bernard James,C,DAL,2013
Kenyon Martin,C,NYK,2013
Cory Joseph,PG,SAS,2013
Jan Veselý,PF,WAS,2013
Tyrus Thomas,PF,CHA,2013
James White,SF,NYK,2013
Kent Bazemore,SG,GSW,2013
Ish Smith,PG,2TM,2013
Ish Smith,PG,ORL,2013
Ish Smith,PG,MIL,2013
Ronny Turiaf,C,LAC,2013
Kim English,SG,DET,2013
Aaron Gray,C,TOR,2013
Darius Miller,SF,NOH,2013
Chris Johnson,C,MIN,2013
Quincy Acy,PF,TOR,2013
Dominique Jones,PG,DAL,2013
Charles Jenkins,SG,2TM,2013
Charles Jenkins,SG,GSW,2013
Charles Jenkins,PG,PHI,2013
Nolan Smith,PG,POR,2013
Terrence Williams,SF,BOS,2013
Timofey Mozgov,C,DEN,2013
Johan Petro,C,ATL,2013
Ronnie Price,PG,POR,2013
Terrence Jones,PF,HOU,2013
Sasha Pavlović,SG,POR,2013
Mickaël Piétrus,SF,TOR,2013
Cole Aldrich,C,2TM,2013
Cole Aldrich,C,HOU,2013
Cole Aldrich,C,SAC,2013
Marquis Teague,PG,CHI,2013
Kurt Thomas,PF,NYK,2013
Earl Watson,PG,UTA,2013
Kevin Jones,PF,CLE,2013
Corey Maggette,SF,DET,2013
Grant Hill,SF,LAC,2013
Tony Wroten,SG,MEM,2013
Perry Jones,SF,OKC,2013
Joel Anthony,C,MIA,2013
Tyshawn Taylor,PG,BRK,2013
Hamed Haddadi,C,2TM,2013
Hamed Haddadi,C,MEM,2013
Hamed Haddadi,C,PHO,2013
Donald Sloan,SG,2TM,2013
Donald Sloan,SG,CLE,2013
Donald Sloan,PG,NOH,2013
Malcolm Lee,SG,MIN,2013
Viacheslav Kravtsov,C,DET,2013
Maalik Wayns,PG,2TM,2013
Maalik Wayns,PG,PHI,2013
Maalik Wayns,PG,LAC,2013
Lou Amundson,PF,3TM,2013
Lou Amundson,PF,MIN,2013
Lou Amundson,PF,CHI,2013
Lou Amundson,PF,NOH,2013
Jeremy Evans,PF,UTA,2013
Josh Howard,SF,MIN,2013
Jeremy Lamb,SF,OKC,2013
Shavlik Randolph,PF,BOS,2013
Devin Ebanks,SF,LAL,2013
Troy Murphy,PF,DAL,2013
James Jones,SF,MIA,2013
DeAndre Liggins,SG,OKC,2013
Samardo Samuels,C,CLE,2013
Ben Hansbrough,PG,IND,2013
Jon Leuer,C,2TM,2013
Jon Leuer,C,CLE,2013
Jon Leuer,PF,MEM,2013
Drew Gooden,C,MIL,2013
Al Harrington,C,ORL,2013
Dominic McGuire,SF,3TM,2013
Dominic McGuire,SF,TOR,2013
Dominic McGuire,SF,NOH,2013
Dominic McGuire,SF,IND,2013
Jared Jeffries,PF,POR,2013
Aron Baynes,C,SAS,2013
Robert Sacre,C,LAL,2013
Marcus Camby,PF,NYK,2013
Justin Holiday,SG,PHI,2013
Kwame Brown,C,PHI,2013
Jason Collins,C,2TM,2013
Jason Collins,C,BOS,2013
Jason Collins,C,WAS,2013
Diante Garrett,PG,PHO,2013
Earl Barron,C,2TM,2013
Earl Barron,C,WAS,2013
Earl Barron,C,NYK,2013
Daniel Orton,C,OKC,2013
Vladimir Radmanović,PF,CHI,2013
Hedo Türkoğlu,SF,ORL,2013
Keyon Dooling,PG,MEM,2013
Tornike Shengelia,SF,BRK,2013
Chris Johnson,SF,MEM,2013
Brandon Roy,SG,MIN,2013
D.J. White,PF,BOS,2013
Danny Granger,SF,IND,2013
Andris Biedriņš,C,GSW,2013
Jeremy Tyler,C,2TM,2013
Jeremy Tyler,C,GSW,2013
Jeremy Tyler,C,ATL,2013
Juwan Howard,PF,MIA,2013
Josh Selby,PG,MEM,2013
Luke Zeller,C,PHO,2013
Chris Douglas-Roberts,SG,DAL,2013
Jared Cunningham,SG,DAL,2013
DeSagana Diop,C,CHA,2013
Kevin Murphy,SG,UTA,2013
Malcolm Thomas,PF,2TM,2013
Malcolm Thomas,PF,GSW,2013
Malcolm Thomas,PF,CHI,2013
Terrel Harris,SG,2TM,2013
Terrel Harris,SG,MIA,2013
Terrel Harris,SG,NOH,2013
Josh Childress,SF,BRK,2013
Cory Higgins,SG,CHA,2013
Brandon Rush,SF,GSW,2013
Miles Plumlee,C,IND,2013
Josh Harrellson,C,MIA,2013
Lazar Hayward,SF,MIN,2013
Chris Quinn,SG,CLE,2013
Eddy Curry,C,DAL,2013
Quincy Miller,PF,DEN,2013
Kris Joseph,SF,2TM,2013
Kris Joseph,SF,BOS,2013
Kris Joseph,SF,BRK,2013
Tyler Honeycutt,SF,SAC,2013
Scott Machado,PG,HOU,2013
Dexter Pittman,C,2TM,2013
Dexter Pittman,C,MIA,2013
Dexter Pittman,C,MEM,2013
Jarvis Varnado,PF,2TM,2013
Jarvis Varnado,PF,BOS,2013
Jarvis Varnado,PF,MIA,2013
Fab Melo,C,BOS,2013
Julyan Stone,PG,DEN,2013
Josh Akognon,PG,DAL,2013
Quentin Richardson,SF,NYK,2013
Henry Sims,C,NOH,2013
Tim Ohlbrecht,C,HOU,2013
Joel Przybilla,C,MIL,2013
DaJuan Summers,PF,LAC,2013
Chris Wright,SG,DAL,2013
Will Conroy,PG,MIN,2013
Matt Carroll,SG,CHA,2013
Justin Dentmon,PG,DAL,2013
Andrew Goudelock,SG,LAL,2013
Damion James,SF,BRK,2013
Darius Johnson-Odom,SG,LAL,2013
Solomon Jones,PF,NYK,2013
Darko Miličić,C,BOS,2013
League Average,,,2013
