Player,Pos,Team,Season
Nenê,C,2TM,2012
Nenê,C,DEN,2012
Nenê,C,WAS,2012
D.J. Augustin,PG,CHA,2012
Kyle Korver,SG,CHI,2012
Marreese Speights,PF,MEM,2012
Corey Brewer,SF,DEN,2012
Derrick Brown,SF,CHA,2012
Jeremy Lin,PG,NYK,2012
Carl Landry,PF,NOH,2012
C.J. Miles,SG,UTA,2012
Kawhi Leonard,SF,SAS,2012
Grant Hill,SF,PHO,2012
Tristan Thompson,PF,CLE,2012
Metta World Peace,SF,LAL,2012
Matt Barnes,SF,LAL,2012
Samuel Dalembert,C,HOU,2012
Patrick Patterson,PF,HOU,2012
Carlos Delfino,SF,MIL,2012
DeAndre Jordan,C,LAC,2012
Avery Bradley,PG,BOS,2012
Taj Gibson,PF,CHI,2012
George Hill,PG,IND,2012
Corey Maggette,SF,CHA,2012
Steve Novak,PF,NYK,2012
C.J. Watson,PG,CHI,2012
Linas Kleiza,SF,TOR,2012
Rodrigue Beaubois,PG,DAL,2012
Kenneth Faried,PF,DEN,2012
Markieff Morris,PF,PHO,2012
J.J. Barea,PG,MIN,2012
Jimmer Fredette,PG,SAC,2012
Stephen Jackson,SF,2TM,2012
Stephen Jackson,SF,MIL,2012
Stephen Jackson,SF,SAS,2012
Omri Casspi,SF,CLE,2012
Ronnie Brewer,SG,CHI,2012
Zaza Pachulia,C,ATL,2012
Kevin Séraphin,C,WAS,2012
Amir Johnson,PF,TOR,2012
J.J. Hickson,PF,2TM,2012
J.J. Hickson,PF,SAC,2012
J.J. Hickson,PF,POR,2012
Trevor Ariza,SF,NOH,2012
Norris Cole,PG,MIA,2012
Manu Ginóbili,SG,SAS,2012
Ricky Rubio,PG,MIN,2012
J.R. Smith,SG,NYK,2012
Matt Bonner,PF,SAS,2012
Alec Burks,SG,UTA,2012
Jason Maxiell,PF,DET,2012
Delonte West,PG,DAL,2012
Trevor Booker,PF,WAS,2012
Michael Redd,SG,PHO,2012
Ed Davis,PF,TOR,2012
Jordan Farmar,PG,NJN,2012
Willie Green,SG,ATL,2012
Gerald Green,SF,NJN,2012
Al-Farouq Aminu,SF,NOH,2012
Jason Smith,PF,NOH,2012
Wesley Johnson,SF,MIN,2012
D.J. White,PF,CHA,2012
Udonis Haslem,PF,MIA,2012
Stephen Curry,PG,GSW,2012
Josh Howard,SF,UTA,2012
John Lucas III,PG,CHI,2012
Sebastian Telfair,PG,PHO,2012
Anthony Parker,SF,CLE,2012
Boris Diaw,PF,2TM,2012
Boris Diaw,PF,CHA,2012
Boris Diaw,PF,SAS,2012
Ivan Johnson,PF,ATL,2012
Spencer Hawes,C,PHI,2012
Ian Mahinmi,C,DAL,2012
Jerryd Bayless,PG,TOR,2012
Derek Fisher,PG,2TM,2012
Derek Fisher,PG,LAL,2012
Derek Fisher,PG,OKC,2012
Robin Lopez,C,PHO,2012
Beno Udrih,SG,MIL,2012
Dahntay Jones,SF,IND,2012
John Salmons,SF,SAC,2012
Brandan Wright,C,DAL,2012
Ekpe Udoh,C,2TM,2012
Ekpe Udoh,C,GSW,2012
Ekpe Udoh,C,MIL,2012
Dante Cunningham,PF,MEM,2012
Luc Mbah a Moute,PF,MIL,2012
Lamar Odom,SF,DAL,2012
Kendrick Perkins,C,OKC,2012
Bismack Biyombo,C,CHA,2012
Richard Hamilton,SG,CHI,2012
Zach Randolph,PF,MEM,2012
Martell Webster,SF,MIN,2012
Gustavo Ayón,PF,NOH,2012
Gary Forbes,SG,TOR,2012
Shaun Livingston,SG,MIL,2012
Kirk Hinrich,SG,ATL,2012
Shane Battier,SF,MIA,2012
Daequan Cook,SG,OKC,2012
Wayne Ellington,SG,MIN,2012
Chris Singleton,SF,WAS,2012
Enes Freedom,C,UTA,2012
Tyrus Thomas,PF,CHA,2012
Chauncey Billups,SG,LAC,2012
Jason Kidd,PG,DAL,2012
Charles Jenkins,PG,GSW,2012
Samardo Samuels,C,CLE,2012
Sundiata Gaines,SG,NJN,2012
Mickaël Piétrus,SG,BOS,2012
Marcus Camby,C,2TM,2012
Marcus Camby,C,POR,2012
Marcus Camby,C,HOU,2012
Roger Mason,SG,WAS,2012
Donté Greene,PF,SAC,2012
Nick Collison,PF,OKC,2012
Nikola Vučević,C,PHI,2012
Jannero Pargo,PG,ATL,2012
Brendan Haywood,C,DAL,2012
Steve Blake,PG,LAL,2012
Reggie Williams,SF,CHA,2012
Tracy McGrady,SF,ATL,2012
Quincy Pondexter,SF,MEM,2012
Anderson Varejão,C,CLE,2012
Rudy Fernández,SG,DEN,2012
Shelden Williams,C,NJN,2012
Jan Veselý,PF,WAS,2012
Emeka Okafor,C,NOH,2012
Daniel Gibson,SG,CLE,2012
Kosta Koufos,C,DEN,2012
Anthony Randolph,PF,MIN,2012
Johan Petro,C,NJN,2012
Xavier Henry,SG,NOH,2012
Timofey Mozgov,C,DEN,2012
Toney Douglas,PG,NYK,2012
Chris Duhon,PG,ORL,2012
Mike Miller,SG,MIA,2012
Francisco García,SF,SAC,2012
Shelvin Mack,PG,WAS,2012
Dominic McGuire,PF,GSW,2012
Hakim Warrick,PF,PHO,2012
Andray Blatche,PF,WAS,2012
Vladimir Radmanović,SF,ATL,2012
Joel Anthony,C,MIA,2012
Jon Leuer,PF,MIL,2012
Raja Bell,SG,UTA,2012
Rashard Lewis,SF,WAS,2012
Kenyon Martin,PF,LAC,2012
Quentin Richardson,SF,ORL,2012
Lou Amundson,PF,IND,2012
Terrence Williams,SG,2TM,2012
Terrence Williams,SG,HOU,2012
Terrence Williams,SG,SAC,2012
Tobias Harris,SF,MIL,2012
Anthony Tolliver,SF,MIN,2012
Ömer Aşık,C,CHI,2012
Jeremy Tyler,C,GSW,2012
Will Bynum,PG,DET,2012
Thabo Sefolosha,SG,OKC,2012
Luke Babbitt,SF,POR,2012
Jordan Williams,C,NJN,2012
Austin Daye,SF,DET,2012
Von Wafer,SG,ORL,2012
Jordan Hill,C,2TM,2012
Jordan Hill,C,HOU,2012
Jordan Hill,C,LAL,2012
Damien Wilkins,SF,DET,2012
Aaron Gray,C,TOR,2012
James Anderson,SG,SAS,2012
Henry Walker,SG,NYK,2012
Troy Murphy,PF,LAL,2012
Larry Sanders,PF,MIL,2012
Eric Gordon,SG,NOH,2012
James Jones,SG,MIA,2012
Donald Sloan,PG,3TM,2012
Donald Sloan,PG,ATL,2012
Donald Sloan,PG,NOH,2012
Donald Sloan,PG,CLE,2012
Keyon Dooling,SG,BOS,2012
Baron Davis,PG,NYK,2012
Andrew Goudelock,SG,LAL,2012
Lester Hudson,PG,2TM,2012
Lester Hudson,PG,CLE,2012
Lester Hudson,PG,MEM,2012
Manny Harris,SG,CLE,2012
Chuck Hayes,C,SAC,2012
A.J. Price,PG,IND,2012
Nazr Mohammed,C,OKC,2012
Jared Jeffries,PF,NYK,2012
Lavoy Allen,PF,PHI,2012
Chris Andersen,C,DEN,2012
Travis Outlaw,SF,SAC,2012
Nolan Smith,PG,POR,2012
Lance Thomas,PF,NOH,2012
Patty Mills,PG,SAS,2012
Alan Anderson,SF,TOR,2012
Josh Harrellson,PF,NYK,2012
Greg Stiemsma,C,BOS,2012
Kurt Thomas,C,POR,2012
Cartier Martin,SF,WAS,2012
Craig Smith,PF,POR,2012
Chris Wilcox,C,BOS,2012
Cory Higgins,PG,CHA,2012
Earl Watson,PG,UTA,2012
DeShawn Stevenson,SF,NJN,2012
Matt Carroll,SG,CHA,2012
Reggie Jackson,PG,OKC,2012
Josh McRoberts,PF,LAL,2012
Jamaal Tinsley,PG,UTA,2012
Andrew Bogut,C,MIL,2012
Al Horford,C,ATL,2012
Darko Miličić,C,MIN,2012
Eric Bledsoe,PG,LAC,2012
Ronnie Price,PG,PHO,2012
Jonny Flynn,PG,2TM,2012
Jonny Flynn,PG,HOU,2012
Jonny Flynn,PG,POR,2012
Ryan Hollins,C,2TM,2012
Ryan Hollins,C,CLE,2012
Ryan Hollins,C,BOS,2012
Mehmet Okur,C,NJN,2012
Jeremy Pargo,PG,MEM,2012
Jermaine O'Neal,C,BOS,2012
Earl Clark,PF,ORL,2012
Marquis Daniels,SG,BOS,2012
Sasha Pavlović,SF,BOS,2012
Maurice Evans,SF,WAS,2012
Jordan Hamilton,SF,DEN,2012
JaJuan Johnson,PF,BOS,2012
Sam Young,SF,2TM,2012
Sam Young,SF,MEM,2012
Sam Young,SF,PHI,2012
Shawne Williams,SF,NJN,2012
Rasual Butler,SF,TOR,2012
E'Twaun Moore,PG,BOS,2012
Jimmy Butler,SG,CHI,2012
Jerry Stackhouse,SF,ATL,2012
DeMarre Carroll,PF,2TM,2012
DeMarre Carroll,PF,DEN,2012
DeMarre Carroll,SF,UTA,2012
Dexter Pittman,C,MIA,2012
Lance Stephenson,SG,IND,2012
Reggie Evans,PF,LAC,2012
Mike Bibby,PG,NYK,2012
Josh Childress,SF,PHO,2012
Semih Erden,C,CLE,2012
James Singleton,PF,WAS,2012
Devin Ebanks,SG,LAL,2012
Brook Lopez,C,NJN,2012
Charlie Villanueva,PF,DET,2012
Dominique Jones,SG,DAL,2012
Elliot Williams,SG,POR,2012
Ben Wallace,C,DET,2012
Walker Russell,PG,DET,2012
Ben Uzoh,PG,2TM,2012
Ben Uzoh,PG,CLE,2012
Ben Uzoh,PG,TOR,2012
Brian Cook,PF,2TM,2012
Brian Cook,PF,LAC,2012
Brian Cook,PF,WAS,2012
Terrel Harris,SG,MIA,2012
Bobby Simmons,SF,LAC,2012
Andris Biedriņš,C,GSW,2012
Yi Jianlian,PF,DAL,2012
Wilson Chandler,SF,DEN,2012
Ryan Gomes,SF,LAC,2012
Gilbert Arenas,PG,MEM,2012
Ish Smith,PG,2TM,2012
Ish Smith,PG,GSW,2012
Ish Smith,PG,ORL,2012
Royal Ivey,SG,OKC,2012
Hamed Haddadi,C,MEM,2012
Chris Wright,SF,GSW,2012
DaJuan Summers,SF,NOH,2012
Jerome Dyson,PG,NOH,2012
Solomon Jones,PF,2TM,2012
Solomon Jones,PF,LAC,2012
Solomon Jones,C,NOH,2012
Josh Selby,PG,MEM,2012
Jeremy Evans,SF,UTA,2012
Malcolm Lee,SG,MIN,2012
Luke Harangody,PF,CLE,2012
Cory Joseph,PG,SAS,2012
Eduardo Nájera,PF,CHA,2012
Cole Aldrich,C,OKC,2012
Kwame Brown,C,GSW,2012
Trey Thompkins,C,LAC,2012
Mickell Gladness,PF,2TM,2012
Mickell Gladness,PF,MIA,2012
Mickell Gladness,PF,GSW,2012
Joel Przybilla,C,POR,2012
Luke Walton,PF,2TM,2012
Luke Walton,SF,LAL,2012
Luke Walton,PF,CLE,2012
Chris Johnson,C,2TM,2012
Chris Johnson,C,POR,2012
Chris Johnson,C,NOH,2012
Jason Kapono,SG,LAL,2012
Mike James,PG,CHI,2012
T.J. Ford,PG,SAS,2012
Ronny Turiaf,C,2TM,2012
Ronny Turiaf,C,WAS,2012
Ronny Turiaf,C,MIA,2012
Anthony Carter,PG,TOR,2012
Armon Johnson,PG,2TM,2012
Armon Johnson,PG,POR,2012
Armon Johnson,PG,NJN,2012
Vernon Macklin,C,DET,2012
Darius Morris,PG,LAL,2012
Daniel Orton,PF,ORL,2012
Brian Cardinal,SF,DAL,2012
Renaldo Balkman,SF,NYK,2012
Tony Battie,C,PHI,2012
Juwan Howard,PF,MIA,2012
Jerome Jordan,C,NYK,2012
Jamaal Magloire,C,TOR,2012
Marcus Morris,PF,HOU,2012
Sean Williams,C,2TM,2012
Sean Williams,C,DAL,2012
Sean Williams,C,BOS,2012
Earl Boykins,PG,HOU,2012
Jason Collins,C,ATL,2012
Eric Maynor,PG,OKC,2012
Jon Brockman,PF,MIL,2012
Lazar Hayward,SF,OKC,2012
Julyan Stone,SG,DEN,2012
Brad Miller,C,MIN,2012
Hasheem Thabeet,C,2TM,2012
Hasheem Thabeet,C,HOU,2012
Hasheem Thabeet,C,POR,2012
Courtney Fortson,PG,2TM,2012
Courtney Fortson,PG,LAC,2012
Courtney Fortson,PG,HOU,2012
Jeff Ayres,C,IND,2012
Damion James,SF,NJN,2012
Solomon Alabi,C,TOR,2012
DeAndre Liggins,SF,ORL,2012
Brian Scalabrine,PF,CHI,2012
DeSagana Diop,C,CHA,2012
Eddy Curry,C,MIA,2012
Hassan Whiteside,C,SAC,2012
Josh Davis,PF,MEM,2012
Carldell Johnson,PG,NOH,2012
Justin Dentmon,PG,2TM,2012
Justin Dentmon,PG,SAS,2012
Justin Dentmon,PG,TOR,2012
Jeff Foster,C,IND,2012
Mikki Moore,C,GSW,2012
Darryl Watkins,C,NOH,2012
Craig Brackins,PF,PHI,2012
Jeff Adrien,PF,HOU,2012
Keith Bogans,SF,NJN,2012
Trey Johnson,SG,NOH,2012
Justin Harper,PF,ORL,2012
Tyler Honeycutt,SF,SAC,2012
Jamario Moon,SF,CHA,2012
Mychel Thompson,SG,CLE,2012
Andrés Nocioni,SF,PHI,2012
Christian Eyenga,SF,2TM,2012
Christian Eyenga,SF,CLE,2012
Christian Eyenga,SF,LAL,2012
Eric Dawson,C,SAS,2012
Morris Almond,SG,WAS,2012
Travis Leslie,SG,LAC,2012
Greg Smith,C,HOU,2012
Edwin Ubiles,SF,WAS,2012
Andre Emmett,SF,NJN,2012
Larry Owens,SF,NJN,2012
Larry Hughes,PG,ORL,2012
D.J. Kennedy,SF,CLE,2012
Xavier Silas,SG,PHI,2012
Blake Ahearn,PG,UTA,2012
Derrick Byars,PF,SAS,2012
Kyrylo Fesenko,C,IND,2012
Ryan Reid,PF,OKC,2012
Kelenna Azubuike,SG,DAL,2012
Jerry Smith,PG,NJN,2012
Dennis Horner,PF,NJN,2012
Earl Barron,C,GSW,2012
Jeff Foote,C,NOH,2012
Darington Hobson,SG,MIL,2012
Erick Dampier,C,ATL,2012
Ike Diogu,PF,SAS,2012
Francisco Elson,C,PHI,2012
Malcolm Thomas,PF,SAS,2012
Keith Benson,C,GSW,2012
Dan Gadzuric,C,NYK,2012
Hamady N'Diaye,C,WAS,2012
Brian Skinner,C,MEM,2012
League Average,,,2012
