Player,Pos,Team,Season
JJ Redick,SG,NOP,2020
Eric Bledsoe,PG,MIL,2020
Gordon Hayward,SF,BOS,2020
Derrick Rose,PG,DET,2020
Carmelo Anthony,PF,POR,2020
Aaron Gordon,PF,ORL,2020
Malcolm Brogdon,PG,IND,2020
John Collins,PF,ATL,2020
Will Barton,SF,DEN,2020
Markelle Fultz,PG,ORL,2020
Robert Covington,C,2TM,2020
Robert Covington,PF,MIN,2020
Robert Covington,C,HOU,2020
Coby White,PG,CHI,2020
Jerami Grant,PF,DEN,2020
Ricky Rubio,PG,PHO,2020
Serge Ibaka,C,TOR,2020
Miles Bridges,SF,CHO,2020
Caris LeVert,SG,BRK,2020
Eric Paschall,PF,GSW,2020
Dāvis Bertāns,PF,WAS,2020
Nemanja Bjelica,PF,SAC,2020
Norman Powell,SG,TOR,2020
Brook Lopez,C,MIL,2020
Christian Wood,PF,DET,2020
RJ Barrett,SG,NYK,2020
Al Horford,C,PHI,2020
Seth Curry,SG,DAL,2020
Kyle Kuzma,PF,LAL,2020
De'Andre Hunter,SF,ATL,2020
Marcus Smart,SG,BOS,2020
Jarrett Allen,C,BRK,2020
Taurean Prince,PF,BRK,2020
Patty Mills,PG,SAS,2020
Derrick White,SG,SAS,2020
Josh Richardson,SG,PHI,2020
Myles Turner,C,IND,2020
Lonzo Ball,PG,NOP,2020
Tyler Herro,SG,MIA,2020
Ish Smith,PG,WAS,2020
Lauri Markkanen,PF,CHI,2020
OG Anunoby,SF,TOR,2020
Darius Garland,SG,CLE,2020
Glenn Robinson III,SF,2TM,2020
Glenn Robinson III,SF,GSW,2020
Glenn Robinson III,SF,PHI,2020
Rudy Gay,PF,SAS,2020
Dejounte Murray,PG,SAS,2020
Cedi Osman,SF,CLE,2020
Troy Brown Jr.,SF,WAS,2020
Ben McLemore,SF,HOU,2020
Doug McDermott,PF,IND,2020
P.J. Washington,PF,CHO,2020
Bryn Forbes,SG,SAS,2020
Joe Ingles,PF,UTA,2020
Furkan Korkmaz,SG,PHI,2020
Dario Šarić,PF,PHO,2020
Brandon Clarke,PF,MEM,2020
Deandre Ayton,C,PHO,2020
Steven Adams,C,OKC,2020
Kevin Huerter,SG,ATL,2020
Tristan Thompson,C,CLE,2020
Jae Crowder,SF,2TM,2020
Jae Crowder,SF,MEM,2020
Jae Crowder,PF,MIA,2020
Dorian Finney-Smith,PF,DAL,2020
Langston Galloway,SG,DET,2020
Mike Conley,PG,UTA,2020
Maxi Kleber,PF,DAL,2020
Bobby Portis,PF,NYK,2020
Mikal Bridges,SF,PHO,2020
Danuel House Jr.,SF,HOU,2020
Monte Morris,PG,DEN,2020
Thaddeus Young,PF,CHI,2020
Josh Hart,SF,NOP,2020
Rui Hachimura,PF,WAS,2020
Kentavious Caldwell-Pope,SG,LAL,2020
Tomáš Satoranský,SG,CHI,2020
Cody Zeller,C,CHO,2020
Garrett Temple,SG,BRK,2020
Jeff Teague,PG,2TM,2020
Jeff Teague,PG,MIN,2020
Jeff Teague,PG,ATL,2020
Aaron Holiday,PG,IND,2020
Damion Lee,SG,GSW,2020
Malik Beasley,SG,2TM,2020
Malik Beasley,SG,DEN,2020
Malik Beasley,SG,MIN,2020
Donte DiVincenzo,SG,MIL,2020
Cam Reddish,SF,ATL,2020
Thomas Bryant,C,WAS,2020
Justin Holiday,SF,IND,2020
Daniel Theis,C,BOS,2020
D.J. Augustin,PG,ORL,2020
Kent Bazemore,SF,2TM,2020
Kent Bazemore,SF,POR,2020
Kent Bazemore,SF,SAC,2020
Austin Rivers,SG,HOU,2020
Ivica Zubac,C,LAC,2020
Paul Millsap,PF,DEN,2020
Mitchell Robinson,C,NYK,2020
Gary Harris,SG,DEN,2020
Jarrett Culver,SG,MIN,2020
Anfernee Simons,SG,POR,2020
Shabazz Napier,PG,2TM,2020
Shabazz Napier,PG,MIN,2020
Shabazz Napier,PG,WAS,2020
Jeremy Lamb,SG,IND,2020
Malik Monk,SG,CHO,2020
Larry Nance Jr.,PF,CLE,2020
Markieff Morris,PF,2TM,2020
Markieff Morris,PF,DET,2020
Markieff Morris,PF,LAL,2020
George Hill,PG,MIL,2020
Kelly Olynyk,C,MIA,2020
Marquese Chriss,PF,GSW,2020
Kyrie Irving,PG,BRK,2020
Danny Green,SG,LAL,2020
Clint Capela,C,HOU,2020
Terence Davis,SG,TOR,2020
Gary Trent Jr.,SF,POR,2020
Zion Williamson,PF,NOP,2020
Richaun Holmes,C,SAC,2020
Josh Okogie,SG,MIN,2020
Jabari Parker,PF,2TM,2020
Jabari Parker,PF,ATL,2020
Jabari Parker,PF,SAC,2020
Eric Gordon,SF,HOU,2020
Bruce Brown,PG,DET,2020
Dwight Howard,C,LAL,2020
Michael Porter Jr.,SF,DEN,2020
Cameron Johnson,PF,PHO,2020
Svi Mykhailiuk,SF,DET,2020
Delon Wright,PG,DAL,2020
Jordan Poole,SG,GSW,2020
Derrick Jones Jr.,SF,MIA,2020
P.J. Tucker,PF,HOU,2020
Kevin Porter Jr.,SF,CLE,2020
Wesley Matthews,SG,MIL,2020
Landry Shamet,SG,LAC,2020
Isaiah Thomas,PG,WAS,2020
Brad Wanamaker,PG,BOS,2020
Wendell Carter Jr.,C,CHI,2020
Tyus Jones,PG,MEM,2020
Aron Baynes,C,PHO,2020
Tony Snell,SF,DET,2020
Jaxson Hayes,C,NOP,2020
Enes Freedom,C,BOS,2020
Jalen Brunson,PG,DAL,2020
E'Twaun Moore,SG,NOP,2020
DeAndre Jordan,C,BRK,2020
T.J. McConnell,PG,IND,2020
Gorgui Dieng,C,2TM,2020
Gorgui Dieng,C,MIN,2020
Gorgui Dieng,C,MEM,2020
Derrick Favors,C,NOP,2020
Cory Joseph,PG,SAC,2020
De'Anthony Melton,PG,MEM,2020
James Ennis III,SG,2TM,2020
James Ennis III,SF,PHI,2020
James Ennis III,SG,ORL,2020
Jeff Green,C,2TM,2020
Jeff Green,PF,UTA,2020
Jeff Green,C,HOU,2020
Royce O'Neale,SF,UTA,2020
Nerlens Noel,C,OKC,2020
Elfrid Payton,PG,NYK,2020
JaVale McGee,C,LAL,2020
Luke Kennard,SG,DET,2020
Alex Len,C,2TM,2020
Alex Len,C,ATL,2020
Alex Len,C,SAC,2020
Mason Plumlee,C,DEN,2020
JaMychal Green,PF,LAC,2020
Jordan McRae,SG,3TM,2020
Jordan McRae,SG,WAS,2020
Jordan McRae,SG,DEN,2020
Jordan McRae,SG,DET,2020
Avery Bradley,SG,LAL,2020
Trevor Ariza,SF,2TM,2020
Trevor Ariza,SF,SAC,2020
Trevor Ariza,SF,POR,2020
Kevin Knox,SF,NYK,2020
Rondae Hollis-Jefferson,PF,TOR,2020
Ersan İlyasova,PF,MIL,2020
Chris Boucher,C,TOR,2020
Mike Scott,PF,PHI,2020
Patrick Beverley,PG,LAC,2020
Jonathan Isaac,PF,ORL,2020
Trey Lyles,PF,SAS,2020
Nicolò Melli,C,NOP,2020
Emmanuel Mudiay,PG,UTA,2020
Bismack Biyombo,C,CHO,2020
Moritz Wagner,C,WAS,2020
Georges Niang,PF,UTA,2020
Kyle Anderson,SF,MEM,2020
Willie Cauley-Stein,C,2TM,2020
Willie Cauley-Stein,C,GSW,2020
Willie Cauley-Stein,C,DAL,2020
Lonnie Walker IV,SG,SAS,2020
Kyle Korver,SF,MIL,2020
Taj Gibson,C,NYK,2020
Frank Kaminsky,C,PHO,2020
Shake Milton,SG,PHI,2020
Dwight Powell,C,DAL,2020
Kris Dunn,PG,CHI,2020
Jakob Poeltl,C,SAS,2020
Frank Jackson,PG,NOP,2020
Omari Spellman,C,GSW,2020
Reggie Jackson,PG,2TM,2020
Reggie Jackson,PG,DET,2020
Reggie Jackson,PG,LAC,2020
Timothé Luwawu-Cabarrot,SF,BRK,2020
Marco Belinelli,SG,SAS,2020
Pat Connaughton,SG,MIL,2020
Justin Jackson,PF,DAL,2020
Robin Lopez,C,MIL,2020
Frank Ntilikina,PG,NYK,2020
Maurice Harkless,PF,2TM,2020
Maurice Harkless,PF,LAC,2020
Maurice Harkless,SF,NYK,2020
Alex Caruso,PG,LAL,2020
Draymond Green,PF,GSW,2020
Abdel Nader,SF,OKC,2020
Marvin Williams,PF,2TM,2020
Marvin Williams,PF,CHO,2020
Marvin Williams,PF,MIL,2020
Darius Bazley,PF,OKC,2020
Rajon Rondo,PG,LAL,2020
Ky Bowman,PG,GSW,2020
Mo Bamba,C,ORL,2020
Marc Gasol,C,TOR,2020
Grayson Allen,SG,MEM,2020
Isaac Bonga,SF,WAS,2020
Michael Carter-Williams,SG,ORL,2020
Solomon Hill,PF,2TM,2020
Solomon Hill,PF,MEM,2020
Solomon Hill,PF,MIA,2020
Damyean Dotson,SG,NYK,2020
Jerome Robinson,SG,2TM,2020
Jerome Robinson,SG,LAC,2020
Jerome Robinson,SG,WAS,2020
Hamidou Diallo,SF,OKC,2020
Harry Giles,C,SAC,2020
Torrey Craig,SF,DEN,2020
Meyers Leonard,C,MIA,2020
Damian Jones,C,ATL,2020
Matisse Thybulle,SG,PHI,2020
Wes Iwundu,SF,ORL,2020
Vince Carter,PF,ATL,2020
Patrick Patterson,PF,LAC,2020
Boban Marjanović,C,DAL,2020
Keita Bates-Diop,SF,2TM,2020
Keita Bates-Diop,PF,MIN,2020
Keita Bates-Diop,SF,DEN,2020
Juancho Hernangómez,PF,2TM,2020
Juancho Hernangómez,PF,DEN,2020
Juancho Hernangómez,PF,MIN,2020
Jevon Carter,PG,PHO,2020
Tony Bradley,C,UTA,2020
Ian Mahinmi,C,WAS,2020
Thon Maker,C,DET,2020
Blake Griffin,PF,DET,2020
Raul Neto,PG,PHI,2020
Victor Oladipo,SG,IND,2020
Tyler Johnson,SG,2TM,2020
Tyler Johnson,PG,PHO,2020
Tyler Johnson,SG,BRK,2020
James Johnson,PF,2TM,2020
James Johnson,PF,MIA,2020
James Johnson,C,MIN,2020
Naz Reid,C,MIN,2020
Nickeil Alexander-Walker,SG,NOP,2020
Sterling Brown,SF,MIL,2020
Ryan Arcidiacono,PG,CHI,2020
Mario Hezonja,PF,POR,2020
Dewayne Dedmon,C,2TM,2020
Dewayne Dedmon,C,SAC,2020
Dewayne Dedmon,C,ATL,2020
DeAndre' Bembry,SG,ATL,2020
Denzel Valentine,SF,CHI,2020
Luguentz Dort,SF,OKC,2020
Sekou Doumbouya,PF,DET,2020
Jahlil Okafor,C,NOP,2020
Treveon Graham,SF,2TM,2020
Treveon Graham,SF,MIN,2020
Treveon Graham,SF,ATL,2020
Trey Burke,PG,2TM,2020
Trey Burke,PG,PHI,2020
Trey Burke,PG,DAL,2020
Bruno Fernando,C,ATL,2020
Cody Martin,SF,CHO,2020
Grant Williams,PF,BOS,2020
Semi Ojeleye,PF,BOS,2020
Reggie Bullock,SG,NYK,2020
Rodney Hood,SF,POR,2020
Jordan McLaughlin,PG,MIN,2020
Mike Muscala,C,OKC,2020
Dwayne Bacon,SG,CHO,2020
Quinn Cook,PG,LAL,2020
J.J. Barea,PG,DAL,2020
John Henson,C,2TM,2020
John Henson,C,CLE,2020
John Henson,C,DET,2020
Terrance Ferguson,SF,OKC,2020
Daniel Gafford,C,CHI,2020
Cheick Diallo,C,PHO,2020
Elie Okobo,PG,PHO,2020
Yogi Ferrell,PG,SAC,2020
Chandler Hutchison,SF,CHI,2020
Luke Kornet,C,CHI,2020
Rodions Kurucs,PF,BRK,2020
Khem Birch,C,ORL,2020
Jake Layman,SF,MIN,2020
Shaquille Harrison,SG,CHI,2020
Brandon Goodwin,PG,ATL,2020
Wilson Chandler,PF,BRK,2020
Matt Thomas,SG,TOR,2020
Troy Daniels,SG,2TM,2020
Troy Daniels,SG,LAL,2020
Troy Daniels,SG,DEN,2020
Anthony Tolliver,PF,3TM,2020
Anthony Tolliver,PF,POR,2020
Anthony Tolliver,PF,SAC,2020
Anthony Tolliver,PF,MEM,2020
Josh Jackson,SF,MEM,2020
Kelan Martin,SF,MIN,2020
Džanan Musa,SF,BRK,2020
Willy Hernangómez,C,CHO,2020
Skal Labissière,C,POR,2020
Rodney McGruder,SG,LAC,2020
Dennis Smith Jr.,PG,NYK,2020
Marvin Bagley III,C,SAC,2020
Wayne Ellington,SG,NYK,2020
Brandon Knight,SG,2TM,2020
Brandon Knight,SG,CLE,2020
Brandon Knight,PG,DET,2020
Alfonzo McKinnie,SF,CLE,2020
Matthew Dellavedova,PG,CLE,2020
Marko Gudurić,SG,MEM,2020
Goga Bitadze,C,IND,2020
Nassir Little,PF,POR,2020
Allen Crabbe,SF,2TM,2020
Allen Crabbe,SG,ATL,2020
Allen Crabbe,SF,MIN,2020
Patrick McCaw,SF,TOR,2020
PJ Dozier,SG,DEN,2020
Otto Porter Jr.,SF,CHI,2020
Javonte Green,SG,BOS,2020
Chris Clemons,SG,HOU,2020
Danté Exum,SG,2TM,2020
Danté Exum,SG,UTA,2020
Danté Exum,SG,CLE,2020
Anžejs Pasečņiks,C,WAS,2020
JaKarr Sampson,PF,IND,2020
Gary Clark,PF,2TM,2020
Gary Clark,PF,HOU,2020
Gary Clark,SF,ORL,2020
Allonzo Trier,SG,NYK,2020
Keldon Johnson,SF,SAS,2020
Edmond Sumner,SG,IND,2020
Robert Williams,C,BOS,2020
Chris Chiozza,PG,2TM,2020
Chris Chiozza,PG,WAS,2020
Chris Chiozza,PG,BRK,2020
Jusuf Nurkić,C,POR,2020
Kenrich Williams,PF,NOP,2020
Chris Silva,PF,MIA,2020
D.J. Wilson,PF,MIL,2020
Noah Vonleh,C,2TM,2020
Noah Vonleh,C,MIN,2020
Noah Vonleh,C,DEN,2020
Jacob Evans,SG,2TM,2020
Jacob Evans,SG,GSW,2020
Jacob Evans,SG,MIN,2020
Justise Winslow,SG,MIA,2020
Carsen Edwards,SG,BOS,2020
Theo Pinson,SG,BRK,2020
Gary Payton II,SF,WAS,2020
Caleb Martin,SF,CHO,2020
Dion Waiters,SG,2TM,2020
Dion Waiters,SG,MIA,2020
Dion Waiters,SG,LAL,2020
Drew Eubanks,C,SAS,2020
Isaiah Hartenstein,C,HOU,2020
Courtney Lee,SG,DAL,2020
Dragan Bender,C,2TM,2020
Dragan Bender,C,MIL,2020
Dragan Bender,PF,GSW,2020
Deonte Burton,SF,OKC,2020
Stephen Curry,PG,GSW,2020
David Nwaba,SF,BRK,2020
Ty Jerome,SG,PHO,2020
Kyle O'Quinn,C,PHI,2020
Terance Mann,SF,LAC,2020
Admiral Schofield,PF,WAS,2020
Garrison Mathews,SG,WAS,2020
Tim Frazier,PG,DET,2020
Andre Iguodala,SF,MIA,2020
Ante Žižić,C,CLE,2020
Jordan Bell,C,2TM,2020
Jordan Bell,C,MIN,2020
Jordan Bell,C,MEM,2020
Thabo Sefolosha,PF,HOU,2020
Bruno Caboclo,C,2TM,2020
Bruno Caboclo,C,MEM,2020
Bruno Caboclo,C,HOU,2020
Justin James,SF,SAC,2020
Jalen McDaniels,SF,CHO,2020
Cameron Payne,SG,PHO,2020
DeMarre Carroll,C,2TM,2020
DeMarre Carroll,SF,SAS,2020
DeMarre Carroll,C,HOU,2020
Cristiano Felício,C,CHI,2020
T.J. Leaf,PF,IND,2020
Nicolas Batum,SF,CHO,2020
Romeo Langford,SG,BOS,2020
Al-Farouq Aminu,PF,ORL,2020
Zach Collins,PF,POR,2020
Mychal Mulder,SF,GSW,2020
Ryan Broekhoff,SF,DAL,2020
Juan Toscano-Anderson,SG,GSW,2020
Jared Dudley,PF,LAL,2020
Kevon Looney,C,GSW,2020
Nic Claxton,C,BRK,2020
Caleb Swanigan,PF,2TM,2020
Caleb Swanigan,C,SAC,2020
Caleb Swanigan,PF,POR,2020
Jeremiah Martin,PG,BRK,2020
C.J. Miles,SF,WAS,2020
Wenyen Gabriel,PF,2TM,2020
Wenyen Gabriel,PF,SAC,2020
Wenyen Gabriel,PF,POR,2020
Frank Mason III,PG,MIL,2020
Rayjon Tucker,SG,UTA,2020
Evan Turner,SG,ATL,2020
Stanley Johnson,PF,TOR,2020
Michael Kidd-Gilchrist,PF,2TM,2020
Michael Kidd-Gilchrist,PF,CHO,2020
Michael Kidd-Gilchrist,PF,DAL,2020
Alen Smailagić,C,GSW,2020
Amir Coffey,SG,LAC,2020
Chimezie Metu,C,SAS,2020
Jaylen Nowell,SG,MIN,2020
Norvel Pelle,C,PHI,2020
Thanasis Antetokounmpo,SF,MIL,2020
John Konchar,SG,MEM,2020
Iman Shumpert,SF,BRK,2020
Derrick Walton,PG,2TM,2020
Derrick Walton,PG,LAC,2020
Derrick Walton,PG,DET,2020
Ed Davis,C,UTA,2020
Kadeem Allen,PG,NYK,2020
DaQuan Jeffries,SG,SAC,2020
Johnathan Williams,PF,WAS,2020
Mfiondu Kabengele,C,LAC,2020
Vincent Poirier,C,BOS,2020
Bol Bol,PF,DEN,2020
Melvin Frazier,SG,ORL,2020
Tyrone Wallace,SG,ATL,2020
Tremont Waters,PG,BOS,2020
Donta Hall,PF,2TM,2020
Donta Hall,PF,DET,2020
Donta Hall,C,BRK,2020
Jaylen Hoard,PF,POR,2020
Oshae Brissett,SF,TOR,2020
Juwan Morgan,PF,UTA,2020
Yuta Watanabe,SF,MEM,2020
Malcolm Miller,SF,TOR,2020
Miye Oni,SF,UTA,2020
Tyson Chandler,C,HOU,2020
Talen Horton-Tucker,SG,LAL,2020
Alize Johnson,PF,IND,2020
Adam Mokoka,SF,CHI,2020
Paul Watson,SF,2TM,2020
Paul Watson,SF,ATL,2020
Paul Watson,SF,TOR,2020
B.J. Johnson,SF,ORL,2020
Justin Anderson,SG,BRK,2020
Johnathan Motley,PF,LAC,2020
Michael Frazier,SG,HOU,2020
Jerian Grant,SG,WAS,2020
Jeremy Pargo,PG,GSW,2020
Jarrell Brantley,PF,UTA,2020
Lance Thomas,PF,BRK,2020
Tacko Fall,C,BOS,2020
Tyler Cook,PF,2TM,2020
Tyler Cook,PF,CLE,2020
Tyler Cook,SF,DEN,2020
Gabe Vincent,PG,MIA,2020
Charlie Brown Jr.,SG,ATL,2020
Devon Hall,PG,OKC,2020
Louis King,SF,DET,2020
Andre Roberson,SF,OKC,2020
Dean Wade,PF,CLE,2020
Justin Wright-Foreman,PG,UTA,2020
Jarrod Uthoff,PF,2TM,2020
Jarrod Uthoff,PF,MEM,2020
Jarrod Uthoff,PF,WAS,2020
Ignas Brazdeikis,SF,NYK,2020
Vlatko Čančar,PF,DEN,2020
Kevin Hervey,PF,OKC,2020
J.R. Smith,SG,LAL,2020
Khyri Thomas,SG,DET,2020
Luka Šamanić,PF,SAS,2020
Sindarius Thornwell,SF,NOP,2020
Amile Jefferson,PF,ORL,2020
Vic Law,PF,ORL,2020
Dewan Hernandez,C,TOR,2020
Naz Mitrou-Long,SG,IND,2020
Joakim Noah,C,LAC,2020
Chandler Parsons,PF,ATL,2020
Nigel Williams-Goss,PG,UTA,2020
Justin Robinson,PG,WAS,2020
Jordan Bone,PG,DET,2020
Zylan Cheatham,PF,NOP,2020
Dusty Hannahs,SG,MEM,2020
Udonis Haslem,C,MIA,2020
Josh Magette,PG,ORL,2020
Quinndary Weatherspoon,SG,SAS,2020
Jarred Vanderbilt,PF,2TM,2020
Jarred Vanderbilt,PF,DEN,2020
Jarred Vanderbilt,PF,MIN,2020
Moses Brown,C,POR,2020
Antonius Cleveland,SG,DAL,2020
Marial Shayok,SG,PHI,2020
Jalen Lecque,SG,PHO,2020
Zach Norvell,SG,2TM,2020
Zach Norvell,SG,LAL,2020
Zach Norvell,SG,GSW,2020
Jonah Bolden,C,2TM,2020
Jonah Bolden,C,PHI,2020
Jonah Bolden,C,PHO,2020
Justin Patton,C,OKC,2020
Shamorie Ponds,PG,TOR,2020
Josh Reaves,SF,DAL,2020
Zhaire Smith,SF,PHI,2020
Kostas Antetokounmpo,PF,LAL,2020
KZ Okpala,PF,MIA,2020
Brian Bowen,SF,IND,2020
Devontae Cacok,C,LAL,2020
Eric Mika,C,SAC,2020
Ryan Anderson,C,HOU,2020
Corey Brewer,PF,SAC,2020
Jamal Crawford,SG,BRK,2020
Luc Mbah a Moute,PF,HOU,2020
Chasson Randle,PG,GSW,2020
Max Strus,SF,CHI,2020
Kyle Guy,SG,SAC,2020
Tariq Owens,PF,PHO,2020
Daryl Macon,PG,MIA,2020
Kyle Alexander,C,MIA,2020
Joe Chealey,PG,CHO,2020
Henry Ellenson,C,BRK,2020
Josh Gray,PG,NOP,2020
Jared Harper,PG,PHO,2020
Matt Mooney,SG,CLE,2020
Malik Newman,SG,CLE,2020
Tyler Zeller,C,SAS,2020
Marques Bolden,C,CLE,2020
William Howard,PF,HOU,2020
Stanton Kidd,SG,UTA,2020
J.P. Macura,SG,CLE,2020
Isaiah Roby,PF,OKC,2020
League Average,,,2020
